frame_index,pos_msec,pos_hhmmss,fps_meta,width,height,read_ok
1069,24363220.937,06:46:03.221,30.000,640,480,1
1070,24363252.887,06:46:03.253,30.000,640,480,1
1071,24363284.898,06:46:03.285,30.000,640,480,1
1072,24363320.965,06:46:03.321,30.000,640,480,1
1073,24363352.911,06:46:03.353,30.000,640,480,1
1074,24363384.943,06:46:03.385,30.000,640,480,1
1075,24363416.888,06:46:03.417,30.000,640,480,1
1076,24363448.926,06:46:03.449,30.000,640,480,1
1077,24363484.951,06:46:03.485,30.000,640,480,1
1078,24363516.953,06:46:03.517,30.000,640,480,1
1079,24363548.915,06:46:03.549,30.000,640,480,1
1080,24363580.869,06:46:03.581,30.000,640,480,1
1081,24363612.924,06:46:03.613,30.000,640,480,1
1082,24363648.929,06:46:03.649,30.000,640,480,1
1083,24363680.908,06:46:03.681,30.000,640,480,1
1084,24363712.979,06:46:03.713,30.000,640,480,1
1085,24363744.866,06:46:03.745,30.000,640,480,1
1086,24363776.885,06:46:03.777,30.000,640,480,1
1087,24363812.904,06:46:03.813,30.000,640,480,1
1088,24363844.911,06:46:03.845,30.000,640,480,1
1089,24363876.947,06:46:03.877,30.000,640,480,1
1090,24363908.916,06:46:03.909,30.000,640,480,1
1091,24363940.890,06:46:03.941,30.000,640,480,1
1092,24363976.912,06:46:03.977,30.000,640,480,1
1093,24364008.915,06:46:04.009,30.000,640,480,1
1094,24364040.893,06:46:04.041,30.000,640,480,1
1095,24364073.165,06:46:04.073,30.000,640,480,1
1096,24364104.897,06:46:04.105,30.000,640,480,1
1097,24364140.942,06:46:04.141,30.000,640,480,1
1098,24364172.902,06:46:04.173,30.000,640,480,1
1099,24364204.897,06:46:04.205,30.000,640,480,1
1100,24364236.917,06:46:04.237,30.000,640,480,1
1101,24364268.862,06:46:04.269,30.000,640,480,1
1102,24364304.900,06:46:04.305,30.000,640,480,1
1103,24364336.913,06:46:04.337,30.000,640,480,1
1104,24364368.858,06:46:04.369,30.000,640,480,1
1105,24364400.865,06:46:04.401,30.000,640,480,1
1106,24364432.875,06:46:04.433,30.000,640,480,1
1107,24364468.914,06:46:04.469,30.000,640,480,1
1108,24364500.937,06:46:04.501,30.000,640,480,1
1109,24364532.929,06:46:04.533,30.000,640,480,1
1110,24364564.894,06:46:04.565,30.000,640,480,1
1111,24364600.902,06:46:04.601,30.000,640,480,1
1112,24364632.921,06:46:04.633,30.000,640,480,1
1113,24364664.881,06:46:04.665,30.000,640,480,1
1114,24364696.888,06:46:04.697,30.000,640,480,1
1115,24364728.867,06:46:04.729,30.000,640,480,1
1116,24364764.891,06:46:04.765,30.000,640,480,1
1117,24364796.949,06:46:04.797,30.000,640,480,1
1118,24364828.988,06:46:04.829,30.000,640,480,1
1119,24364860.936,06:46:04.861,30.000,640,480,1
1120,24364892.973,06:46:04.893,30.000,640,480,1
1121,24364928.916,06:46:04.929,30.000,640,480,1
1122,24364961.025,06:46:04.961,30.000,640,480,1
1123,24364992.910,06:46:04.993,30.000,640,480,1
1124,24365024.874,06:46:05.025,30.000,640,480,1
1125,24365056.889,06:46:05.057,30.000,640,480,1
1126,24365092.988,06:46:05.093,30.000,640,480,1
1127,24365124.960,06:46:05.125,30.000,640,480,1
1128,24365156.978,06:46:05.157,30.000,640,480,1
1129,24365188.883,06:46:05.189,30.000,640,480,1
1130,24365221.039,06:46:05.221,30.000,640,480,1
1131,24365256.922,06:46:05.257,30.000,640,480,1
1132,24365288.913,06:46:05.289,30.000,640,480,1
1133,24365320.856,06:46:05.321,30.000,640,480,1
1134,24365352.893,06:46:05.353,30.000,640,480,1
1135,24365384.947,06:46:05.385,30.000,640,480,1
1136,24365420.932,06:46:05.421,30.000,640,480,1
1137,24365452.883,06:46:05.453,30.000,640,480,1
1138,24365484.912,06:46:05.485,30.000,640,480,1
1139,24365516.892,06:46:05.517,30.000,640,480,1
1140,24365548.911,06:46:05.549,30.000,640,480,1
1141,24365584.947,06:46:05.585,30.000,640,480,1
1142,24365616.890,06:46:05.617,30.000,640,480,1
1143,24365648.869,06:46:05.649,30.000,640,480,1
1144,24365680.868,06:46:05.681,30.000,640,480,1
1145,24365712.852,06:46:05.713,30.000,640,480,1
1146,24365748.928,06:46:05.749,30.000,640,480,1
1147,24365780.964,06:46:05.781,30.000,640,480,1
1148,24365812.847,06:46:05.813,30.000,640,480,1
1149,24365844.901,06:46:05.845,30.000,640,480,1
1150,24365876.947,06:46:05.877,30.000,640,480,1
1151,24365912.893,06:46:05.913,30.000,640,480,1
1152,24365944.932,06:46:05.945,30.000,640,480,1
1153,24365976.886,06:46:05.977,30.000,640,480,1
1154,24366008.948,06:46:06.009,30.000,640,480,1
1155,24366044.882,06:46:06.045,30.000,640,480,1
1156,24366076.877,06:46:06.077,30.000,640,480,1
1157,24366108.901,06:46:06.109,30.000,640,480,1
1158,24366140.844,06:46:06.141,30.000,640,480,1
1159,24366172.848,06:46:06.173,30.000,640,480,1
1160,24366208.941,06:46:06.209,30.000,640,480,1
1161,24366240.932,06:46:06.241,30.000,640,480,1
1162,24366272.945,06:46:06.273,30.000,640,480,1
1163,24366304.877,06:46:06.305,30.000,640,480,1
1164,24366336.848,06:46:06.337,30.000,640,480,1
1165,24366372.934,06:46:06.373,30.000,640,480,1
1166,24366404.893,06:46:06.405,30.000,640,480,1
1167,24366436.946,06:46:06.437,30.000,640,480,1
1168,24366468.886,06:46:06.469,30.000,640,480,1
1169,24366501.027,06:46:06.501,30.000,640,480,1
1170,24366536.938,06:46:06.537,30.000,640,480,1
1171,24366568.910,06:46:06.569,30.000,640,480,1
1172,24366600.968,06:46:06.601,30.000,640,480,1
1173,24366632.916,06:46:06.633,30.000,640,480,1
1174,24366664.844,06:46:06.665,30.000,640,480,1
1175,24366700.900,06:46:06.701,30.000,640,480,1
1176,24366732.893,06:46:06.733,30.000,640,480,1
1177,24366764.859,06:46:06.765,30.000,640,480,1
1178,24366796.862,06:46:06.797,30.000,640,480,1
1179,24366828.884,06:46:06.829,30.000,640,480,1
1180,24366864.889,06:46:06.865,30.000,640,480,1
1181,24366896.897,06:46:06.897,30.000,640,480,1
1182,24366928.861,06:46:06.929,30.000,640,480,1
1183,24366960.910,06:46:06.961,30.000,640,480,1
1184,24366992.851,06:46:06.993,30.000,640,480,1
1185,24367028.891,06:46:07.029,30.000,640,480,1
1186,24367060.897,06:46:07.061,30.000,640,480,1
1187,24367092.851,06:46:07.093,30.000,640,480,1
1188,24367124.845,06:46:07.125,30.000,640,480,1
1189,24367156.902,06:46:07.157,30.000,640,480,1
1190,24367192.917,06:46:07.193,30.000,640,480,1
1191,24367224.890,06:46:07.225,30.000,640,480,1
1192,24367256.869,06:46:07.257,30.000,640,480,1
1193,24367288.870,06:46:07.289,30.000,640,480,1
1194,24367324.920,06:46:07.325,30.000,640,480,1
1195,24367356.873,06:46:07.357,30.000,640,480,1
1196,24367388.877,06:46:07.389,30.000,640,480,1
1197,24367420.855,06:46:07.421,30.000,640,480,1
1198,24367452.868,06:46:07.453,30.000,640,480,1
1199,24367488.892,06:46:07.489,30.000,640,480,1
1200,24367520.887,06:46:07.521,30.000,640,480,1
1201,24367552.929,06:46:07.553,30.000,640,480,1
1202,24367584.858,06:46:07.585,30.000,640,480,1
1203,24367616.874,06:46:07.617,30.000,640,480,1
1204,24367652.872,06:46:07.653,30.000,640,480,1
1205,24367684.889,06:46:07.685,30.000,640,480,1
1206,24367716.868,06:46:07.717,30.000,640,480,1
1207,24367748.882,06:46:07.749,30.000,640,480,1
1208,24367780.844,06:46:07.781,30.000,640,480,1
1209,24367816.930,06:46:07.817,30.000,640,480,1
1210,24367848.893,06:46:07.849,30.000,640,480,1
1211,24367880.886,06:46:07.881,30.000,640,480,1
1212,24367912.848,06:46:07.913,30.000,640,480,1
1213,24367944.865,06:46:07.945,30.000,640,480,1
1214,24367980.885,06:46:07.981,30.000,640,480,1
1215,24368012.965,06:46:08.013,30.000,640,480,1
1216,24368044.930,06:46:08.045,30.000,640,480,1
1217,24368076.847,06:46:08.077,30.000,640,480,1
1218,24368108.921,06:46:08.109,30.000,640,480,1
1219,24368144.962,06:46:08.145,30.000,640,480,1
1220,24368176.896,06:46:08.177,30.000,640,480,1
1221,24368208.884,06:46:08.209,30.000,640,480,1
1222,24368240.888,06:46:08.241,30.000,640,480,1
1223,24368272.829,06:46:08.273,30.000,640,480,1
1224,24368308.912,06:46:08.309,30.000,640,480,1
1225,24368340.898,06:46:08.341,30.000,640,480,1
1226,24368372.834,06:46:08.373,30.000,640,480,1
1227,24368404.835,06:46:08.405,30.000,640,480,1
1228,24368436.849,06:46:08.437,30.000,640,480,1
1229,24368472.882,06:46:08.473,30.000,640,480,1
1230,24368504.921,06:46:08.505,30.000,640,480,1
1231,24368536.857,06:46:08.537,30.000,640,480,1
1232,24368568.919,06:46:08.569,30.000,640,480,1
1233,24368600.860,06:46:08.601,30.000,640,480,1
1234,24368636.908,06:46:08.637,30.000,640,480,1
1235,24368668.901,06:46:08.669,30.000,640,480,1
1236,24368700.870,06:46:08.701,30.000,640,480,1
1237,24368732.908,06:46:08.733,30.000,640,480,1
1238,24368768.882,06:46:08.769,30.000,640,480,1
1239,24368800.912,06:46:08.801,30.000,640,480,1
1240,24368832.880,06:46:08.833,30.000,640,480,1
1241,24368864.847,06:46:08.865,30.000,640,480,1
1242,24368896.850,06:46:08.897,30.000,640,480,1
1243,24368932.901,06:46:08.933,30.000,640,480,1
1244,24368964.865,06:46:08.965,30.000,640,480,1
1245,24368996.864,06:46:08.997,30.000,640,480,1
1246,24369028.852,06:46:09.029,30.000,640,480,1
1247,24369060.879,06:46:09.061,30.000,640,480,1
1248,24369096.890,06:46:09.097,30.000,640,480,1
1249,24369128.893,06:46:09.129,30.000,640,480,1
1250,24369160.897,06:46:09.161,30.000,640,480,1
1251,24369192.819,06:46:09.193,30.000,640,480,1
1252,24369224.828,06:46:09.225,30.000,640,480,1
1253,24369260.881,06:46:09.261,30.000,640,480,1
1254,24369292.889,06:46:09.293,30.000,640,480,1
1255,24369324.845,06:46:09.325,30.000,640,480,1
1256,24369356.823,06:46:09.357,30.000,640,480,1
1257,24369388.878,06:46:09.389,30.000,640,480,1
1258,24369424.871,06:46:09.425,30.000,640,480,1
1259,24369456.866,06:46:09.457,30.000,640,480,1
1260,24369488.811,06:46:09.489,30.000,640,480,1
1261,24369520.868,06:46:09.521,30.000,640,480,1
1262,24369552.824,06:46:09.553,30.000,640,480,1
1263,24369588.875,06:46:09.589,30.000,640,480,1
1264,24369620.878,06:46:09.621,30.000,640,480,1
1265,24369652.810,06:46:09.653,30.000,640,480,1
1266,24369684.822,06:46:09.685,30.000,640,480,1
1267,24369716.858,06:46:09.717,30.000,640,480,1
1268,24369752.906,06:46:09.753,30.000,640,480,1
1269,24369784.863,06:46:09.785,30.000,640,480,1
1270,24369816.812,06:46:09.817,30.000,640,480,1
1271,24369848.820,06:46:09.849,30.000,640,480,1
1272,24369880.827,06:46:09.881,30.000,640,480,1
1273,24369916.870,06:46:09.917,30.000,640,480,1
1274,24369948.861,06:46:09.949,30.000,640,480,1
1275,24369980.812,06:46:09.981,30.000,640,480,1
1276,24370012.826,06:46:10.013,30.000,640,480,1
1277,24370048.892,06:46:10.049,30.000,640,480,1
1278,24370080.876,06:46:10.081,30.000,640,480,1
1279,24370112.869,06:46:10.113,30.000,640,480,1
1280,24370144.810,06:46:10.145,30.000,640,480,1
1281,24370176.862,06:46:10.177,30.000,640,480,1
1282,24370212.872,06:46:10.213,30.000,640,480,1
1283,24370244.882,06:46:10.245,30.000,640,480,1
1284,24370276.861,06:46:10.277,30.000,640,480,1
1285,24370308.805,06:46:10.309,30.000,640,480,1
1286,24370340.831,06:46:10.341,30.000,640,480,1
1287,24370376.889,06:46:10.377,30.000,640,480,1
1288,24370408.892,06:46:10.409,30.000,640,480,1
1289,24370440.875,06:46:10.441,30.000,640,480,1
1290,24370472.837,06:46:10.473,30.000,640,480,1
1291,24370504.806,06:46:10.505,30.000,640,480,1
1292,24370540.905,06:46:10.541,30.000,640,480,1
1293,24370572.872,06:46:10.573,30.000,640,480,1
1294,24370604.849,06:46:10.605,30.000,640,480,1
1295,24370636.802,06:46:10.637,30.000,640,480,1
1296,24370668.808,06:46:10.669,30.000,640,480,1
1297,24370704.844,06:46:10.705,30.000,640,480,1
1298,24370736.937,06:46:10.737,30.000,640,480,1
1299,24370768.800,06:46:10.769,30.000,640,480,1
1300,24370800.887,06:46:10.801,30.000,640,480,1
1301,24370832.832,06:46:10.833,30.000,640,480,1
1302,24370868.852,06:46:10.869,30.000,640,480,1
1303,24370900.853,06:46:10.901,30.000,640,480,1
1304,24370932.815,06:46:10.933,30.000,640,480,1
1305,24370964.809,06:46:10.965,30.000,640,480,1
1306,24370996.813,06:46:10.997,30.000,640,480,1
1307,24371032.874,06:46:11.033,30.000,640,480,1
1308,24371064.923,06:46:11.065,30.000,640,480,1
1309,24371096.798,06:46:11.097,30.000,640,480,1
1310,24371128.877,06:46:11.129,30.000,640,480,1
1311,24371160.882,06:46:11.161,30.000,640,480,1
1312,24371196.846,06:46:11.197,30.000,640,480,1
1313,24371228.885,06:46:11.229,30.000,640,480,1
1314,24371260.802,06:46:11.261,30.000,640,480,1
1315,24371292.874,06:46:11.293,30.000,640,480,1
1316,24371324.801,06:46:11.325,30.000,640,480,1
1317,24371360.892,06:46:11.361,30.000,640,480,1
1318,24371392.878,06:46:11.393,30.000,640,480,1
1319,24371424.795,06:46:11.425,30.000,640,480,1
1320,24371456.796,06:46:11.457,30.000,640,480,1
1321,24371492.892,06:46:11.493,30.000,640,480,1
1322,24371524.828,06:46:11.525,30.000,640,480,1
1323,24371556.840,06:46:11.557,30.000,640,480,1
1324,24371588.794,06:46:11.589,30.000,640,480,1
1325,24371620.796,06:46:11.621,30.000,640,480,1
1326,24371656.868,06:46:11.657,30.000,640,480,1
1327,24371688.883,06:46:11.689,30.000,640,480,1
1328,24371720.879,06:46:11.721,30.000,640,480,1
1329,24371752.796,06:46:11.753,30.000,640,480,1
1330,24371784.795,06:46:11.785,30.000,640,480,1
1331,24371820.905,06:46:11.821,30.000,640,480,1
1332,24371852.848,06:46:11.853,30.000,640,480,1
1333,24371884.888,06:46:11.885,30.000,640,480,1
1334,24371916.800,06:46:11.917,30.000,640,480,1
1335,24371948.862,06:46:11.949,30.000,640,480,1
1336,24371984.835,06:46:11.985,30.000,640,480,1
1337,24372016.861,06:46:12.017,30.000,640,480,1
1338,24372048.843,06:46:12.049,30.000,640,480,1
1339,24372080.816,06:46:12.081,30.000,640,480,1
1340,24372112.830,06:46:12.113,30.000,640,480,1
1341,24372148.868,06:46:12.149,30.000,640,480,1
1342,24372180.870,06:46:12.181,30.000,640,480,1
1343,24372212.787,06:46:12.213,30.000,640,480,1
1344,24372244.883,06:46:12.245,30.000,640,480,1
1345,24372276.818,06:46:12.277,30.000,640,480,1
1346,24372312.833,06:46:12.313,30.000,640,480,1
1347,24372344.871,06:46:12.345,30.000,640,480,1
1348,24372376.794,06:46:12.377,30.000,640,480,1
1349,24372408.793,06:46:12.409,30.000,640,480,1
1350,24372440.818,06:46:12.441,30.000,640,480,1
1351,24372476.820,06:46:12.477,30.000,640,480,1
1352,24372508.883,06:46:12.509,30.000,640,480,1
1353,24372540.811,06:46:12.541,30.000,640,480,1
1354,24372572.788,06:46:12.573,30.000,640,480,1
1355,24372604.789,06:46:12.605,30.000,640,480,1
1356,24372640.893,06:46:12.641,30.000,640,480,1
1357,24372672.863,06:46:12.673,30.000,640,480,1
1358,24372704.810,06:46:12.705,30.000,640,480,1
1359,24372736.809,06:46:12.737,30.000,640,480,1
1360,24372772.831,06:46:12.773,30.000,640,480,1
1361,24372804.874,06:46:12.805,30.000,640,480,1
1362,24372836.846,06:46:12.837,30.000,640,480,1
1363,24372868.837,06:46:12.869,30.000,640,480,1
1364,24372900.809,06:46:12.901,30.000,640,480,1
1365,24372936.827,06:46:12.937,30.000,640,480,1
1366,24372968.825,06:46:12.969,30.000,640,480,1
1367,24373000.821,06:46:13.001,30.000,640,480,1
1368,24373032.809,06:46:13.033,30.000,640,480,1
1369,24373064.826,06:46:13.065,30.000,640,480,1
1370,24373100.863,06:46:13.101,30.000,640,480,1
1371,24373132.835,06:46:13.133,30.000,640,480,1
1372,24373164.816,06:46:13.165,30.000,640,480,1
1373,24373196.808,06:46:13.197,30.000,640,480,1
1374,24373228.803,06:46:13.229,30.000,640,480,1
1375,24373264.907,06:46:13.265,30.000,640,480,1
1376,24373296.848,06:46:13.297,30.000,640,480,1
1377,24373328.912,06:46:13.329,30.000,640,480,1
1378,24373360.853,06:46:13.361,30.000,640,480,1
1379,24373392.803,06:46:13.393,30.000,640,480,1
1380,24373428.816,06:46:13.429,30.000,640,480,1
1381,24373460.829,06:46:13.461,30.000,640,480,1
1382,24373492.780,06:46:13.493,30.000,640,480,1
1383,24373524.777,06:46:13.525,30.000,640,480,1
1384,24373556.820,06:46:13.557,30.000,640,480,1
1385,24373592.887,06:46:13.593,30.000,640,480,1
1386,24373624.824,06:46:13.625,30.000,640,480,1
1387,24373656.785,06:46:13.657,30.000,640,480,1
1388,24373688.803,06:46:13.689,30.000,640,480,1
1389,24373720.815,06:46:13.721,30.000,640,480,1
1390,24373756.832,06:46:13.757,30.000,640,480,1
1391,24373788.804,06:46:13.789,30.000,640,480,1
1392,24373820.770,06:46:13.821,30.000,640,480,1
1393,24373852.842,06:46:13.853,30.000,640,480,1
1394,24373884.781,06:46:13.885,30.000,640,480,1
1395,24373920.807,06:46:13.921,30.000,640,480,1
1396,24373952.856,06:46:13.953,30.000,640,480,1
1397,24373984.776,06:46:13.985,30.000,640,480,1
1398,24374016.784,06:46:14.017,30.000,640,480,1
1399,24374048.834,06:46:14.049,30.000,640,480,1
1400,24374084.857,06:46:14.085,30.000,640,480,1
1401,24374116.848,06:46:14.117,30.000,640,480,1
1402,24374148.895,06:46:14.149,30.000,640,480,1
1403,24374180.949,06:46:14.181,30.000,640,480,1
1404,24374216.859,06:46:14.217,30.000,640,480,1
1405,24374248.810,06:46:14.249,30.000,640,480,1
1406,24374280.819,06:46:14.281,30.000,640,480,1
1407,24374312.774,06:46:14.313,30.000,640,480,1
1408,24374344.789,06:46:14.345,30.000,640,480,1
1409,24374380.839,06:46:14.381,30.000,640,480,1
1410,24374412.924,06:46:14.413,30.000,640,480,1
1411,24374444.834,06:46:14.445,30.000,640,480,1
1412,24374476.803,06:46:14.477,30.000,640,480,1
1413,24374508.837,06:46:14.509,30.000,640,480,1
1414,24374544.869,06:46:14.545,30.000,640,480,1
1415,24374576.836,06:46:14.577,30.000,640,480,1
1416,24374608.859,06:46:14.609,30.000,640,480,1
1417,24374640.853,06:46:14.641,30.000,640,480,1
1418,24374672.854,06:46:14.673,30.000,640,480,1
1419,24374708.930,06:46:14.709,30.000,640,480,1
1420,24374740.838,06:46:14.741,30.000,640,480,1
1421,24374772.827,06:46:14.773,30.000,640,480,1
1422,24374804.764,06:46:14.805,30.000,640,480,1
1423,24374836.800,06:46:14.837,30.000,640,480,1
1424,24374872.850,06:46:14.873,30.000,640,480,1
1425,24374904.871,06:46:14.905,30.000,640,480,1
1426,24374936.835,06:46:14.937,30.000,640,480,1
1427,24374968.806,06:46:14.969,30.000,640,480,1
1428,24375000.785,06:46:15.001,30.000,640,480,1
1429,24375036.885,06:46:15.037,30.000,640,480,1
1430,24375068.829,06:46:15.069,30.000,640,480,1
1431,24375100.792,06:46:15.101,30.000,640,480,1
1432,24375132.845,06:46:15.133,30.000,640,480,1
1433,24375164.816,06:46:15.165,30.000,640,480,1
1434,24375200.851,06:46:15.201,30.000,640,480,1
1435,24375232.833,06:46:15.233,30.000,640,480,1
1436,24375264.831,06:46:15.265,30.000,640,480,1
1437,24375296.844,06:46:15.297,30.000,640,480,1
1438,24375328.792,06:46:15.329,30.000,640,480,1
1439,24375364.863,06:46:15.365,30.000,640,480,1
1440,24375396.824,06:46:15.397,30.000,640,480,1
1441,24375428.826,06:46:15.429,30.000,640,480,1
1442,24375460.812,06:46:15.461,30.000,640,480,1
1443,24375496.843,06:46:15.497,30.000,640,480,1
1444,24375528.811,06:46:15.529,30.000,640,480,1
1445,24375560.801,06:46:15.561,30.000,640,480,1
1446,24375592.775,06:46:15.593,30.000,640,480,1
1447,24375624.807,06:46:15.625,30.000,640,480,1
1448,24375660.818,06:46:15.661,30.000,640,480,1
1449,24375692.807,06:46:15.693,30.000,640,480,1
1450,24375724.881,06:46:15.725,30.000,640,480,1
1451,24375756.766,06:46:15.757,30.000,640,480,1
1452,24375788.757,06:46:15.789,30.000,640,480,1
1453,24375824.792,06:46:15.825,30.000,640,480,1
1454,24375856.842,06:46:15.857,30.000,640,480,1
1455,24375888.831,06:46:15.889,30.000,640,480,1
1456,24375920.814,06:46:15.921,30.000,640,480,1
1457,24375952.770,06:46:15.953,30.000,640,480,1
1458,24375988.860,06:46:15.989,30.000,640,480,1
1459,24376020.827,06:46:16.021,30.000,640,480,1
1460,24376052.810,06:46:16.053,30.000,640,480,1
1461,24376084.809,06:46:16.085,30.000,640,480,1
1462,24376116.780,06:46:16.117,30.000,640,480,1
1463,24376152.851,06:46:16.153,30.000,640,480,1
1464,24376184.866,06:46:16.185,30.000,640,480,1
1465,24376216.796,06:46:16.217,30.000,640,480,1
1466,24376248.801,06:46:16.249,30.000,640,480,1
1467,24376280.754,06:46:16.281,30.000,640,480,1
1468,24376316.895,06:46:16.317,30.000,640,480,1
1469,24376348.869,06:46:16.349,30.000,640,480,1
1470,24376380.826,06:46:16.381,30.000,640,480,1
1471,24376412.841,06:46:16.413,30.000,640,480,1
1472,24376444.787,06:46:16.445,30.000,640,480,1
1473,24376480.810,06:46:16.481,30.000,640,480,1
1474,24376512.853,06:46:16.513,30.000,640,480,1
1475,24376544.799,06:46:16.545,30.000,640,480,1
1476,24376576.845,06:46:16.577,30.000,640,480,1
1477,24376608.788,06:46:16.609,30.000,640,480,1
1478,24376644.787,06:46:16.645,30.000,640,480,1
1479,24376676.822,06:46:16.677,30.000,640,480,1
1480,24376708.781,06:46:16.709,30.000,640,480,1
1481,24376740.781,06:46:16.741,30.000,640,480,1
1482,24376776.835,06:46:16.777,30.000,640,480,1
1483,24376808.828,06:46:16.809,30.000,640,480,1
1484,24376840.858,06:46:16.841,30.000,640,480,1
1485,24376872.777,06:46:16.873,30.000,640,480,1
1486,24376904.769,06:46:16.905,30.000,640,480,1
1487,24376940.783,06:46:16.941,30.000,640,480,1
1488,24376972.794,06:46:16.973,30.000,640,480,1
1489,24377004.814,06:46:17.005,30.000,640,480,1
1490,24377036.760,06:46:17.037,30.000,640,480,1
1491,24377068.791,06:46:17.069,30.000,640,480,1
1492,24377104.808,06:46:17.105,30.000,640,480,1
1493,24377136.804,06:46:17.137,30.000,640,480,1
1494,24377168.803,06:46:17.169,30.000,640,480,1
1495,24377200.791,06:46:17.201,30.000,640,480,1
1496,24377232.837,06:46:17.233,30.000,640,480,1
1497,24377268.800,06:46:17.269,30.000,640,480,1
1498,24377300.852,06:46:17.301,30.000,640,480,1
1499,24377332.817,06:46:17.333,30.000,640,480,1
1500,24377364.812,06:46:17.365,30.000,640,480,1
1501,24377396.837,06:46:17.397,30.000,640,480,1
1502,24377432.867,06:46:17.433,30.000,640,480,1
1503,24377464.776,06:46:17.465,30.000,640,480,1
1504,24377496.786,06:46:17.497,30.000,640,480,1
1505,24377528.770,06:46:17.529,30.000,640,480,1
1506,24377560.814,06:46:17.561,30.000,640,480,1
1507,24377596.862,06:46:17.597,30.000,640,480,1
1508,24377628.818,06:46:17.629,30.000,640,480,1
1509,24377660.768,06:46:17.661,30.000,640,480,1
1510,24377692.798,06:46:17.693,30.000,640,480,1
1511,24377724.818,06:46:17.725,30.000,640,480,1
1512,24377760.782,06:46:17.761,30.000,640,480,1
1513,24377792.833,06:46:17.793,30.000,640,480,1
1514,24377824.756,06:46:17.825,30.000,640,480,1
1515,24377856.734,06:46:17.857,30.000,640,480,1
1516,24377888.741,06:46:17.889,30.000,640,480,1
1517,24377924.774,06:46:17.925,30.000,640,480,1
1518,24377956.807,06:46:17.957,30.000,640,480,1
1519,24377988.792,06:46:17.989,30.000,640,480,1
1520,24378020.817,06:46:18.021,30.000,640,480,1
1521,24378052.749,06:46:18.053,30.000,640,480,1
1522,24378088.838,06:46:18.089,30.000,640,480,1
1523,24378120.789,06:46:18.121,30.000,640,480,1
1524,24378152.764,06:46:18.153,30.000,640,480,1
1525,24378184.774,06:46:18.185,30.000,640,480,1
1526,24378220.850,06:46:18.221,30.000,640,480,1
1527,24378252.806,06:46:18.253,30.000,640,480,1
1528,24378284.819,06:46:18.285,30.000,640,480,1
1529,24378316.789,06:46:18.317,30.000,640,480,1
1530,24378348.773,06:46:18.349,30.000,640,480,1
1531,24378384.800,06:46:18.385,30.000,640,480,1
1532,24378416.789,06:46:18.417,30.000,640,480,1
1533,24378448.787,06:46:18.449,30.000,640,480,1
1534,24378480.741,06:46:18.481,30.000,640,480,1
1535,24378512.740,06:46:18.513,30.000,640,480,1
1536,24378548.766,06:46:18.549,30.000,640,480,1
1537,24378580.789,06:46:18.581,30.000,640,480,1
1538,24378612.774,06:46:18.613,30.000,640,480,1
1539,24378644.738,06:46:18.645,30.000,640,480,1
1540,24378676.741,06:46:18.677,30.000,640,480,1
1541,24378712.773,06:46:18.713,30.000,640,480,1
1542,24378744.797,06:46:18.745,30.000,640,480,1
1543,24378776.843,06:46:18.777,30.000,640,480,1
1544,24378808.730,06:46:18.809,30.000,640,480,1
1545,24378840.773,06:46:18.841,30.000,640,480,1
1546,24378876.798,06:46:18.877,30.000,640,480,1
1547,24378908.765,06:46:18.909,30.000,640,480,1
1548,24378940.741,06:46:18.941,30.000,640,480,1
1549,24378972.780,06:46:18.973,30.000,640,480,1
1550,24379004.800,06:46:19.005,30.000,640,480,1
1551,24379040.803,06:46:19.041,30.000,640,480,1
1552,24379072.790,06:46:19.073,30.000,640,480,1
1553,24379104.728,06:46:19.105,30.000,640,480,1
1554,24379136.752,06:46:19.137,30.000,640,480,1
1555,24379168.811,06:46:19.169,30.000,640,480,1
1556,24379204.806,06:46:19.205,30.000,640,480,1
1557,24379236.851,06:46:19.237,30.000,640,480,1
1558,24379268.731,06:46:19.269,30.000,640,480,1
1559,24379300.760,06:46:19.301,30.000,640,480,1
1560,24379332.759,06:46:19.333,30.000,640,480,1
1561,24379368.800,06:46:19.369,30.000,640,480,1
1562,24379400.852,06:46:19.401,30.000,640,480,1
1563,24379432.790,06:46:19.433,30.000,640,480,1
1564,24379464.825,06:46:19.465,30.000,640,480,1
1565,24379496.758,06:46:19.497,30.000,640,480,1
1566,24379532.834,06:46:19.533,30.000,640,480,1
1567,24379564.817,06:46:19.565,30.000,640,480,1
1568,24379596.759,06:46:19.597,30.000,640,480,1
1569,24379628.801,06:46:19.629,30.000,640,480,1
1570,24379664.832,06:46:19.665,30.000,640,480,1
1571,24379696.826,06:46:19.697,30.000,640,480,1
1572,24379728.839,06:46:19.729,30.000,640,480,1
1573,24379760.746,06:46:19.761,30.000,640,480,1
1574,24379792.808,06:46:19.793,30.000,640,480,1
1575,24379828.786,06:46:19.829,30.000,640,480,1
1576,24379860.796,06:46:19.861,30.000,640,480,1
1577,24379892.772,06:46:19.893,30.000,640,480,1
1578,24379924.739,06:46:19.925,30.000,640,480,1
1579,24379956.721,06:46:19.957,30.000,640,480,1
1580,24379992.856,06:46:19.993,30.000,640,480,1
1581,24380024.841,06:46:20.025,30.000,640,480,1
1582,24380056.842,06:46:20.057,30.000,640,480,1
1583,24380088.794,06:46:20.089,30.000,640,480,1
1584,24380120.818,06:46:20.121,30.000,640,480,1
1585,24380156.802,06:46:20.157,30.000,640,480,1
